,title,artist,region,date,n
9834,Astronaut In The Ocean,Masked Wolf,Ukraine,2021-04,1
9835,Si Me Tomo Una Cerveza,"Migrantes, Alico",Argentina,2020-12,1
9836,שלמים,Idan Rafael Haviv,Israel,2020-12,1
9837,Be Okay,Victoria Nadine,Norway,2020-11,1
9838,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Switzerland,2021-04,1
9839,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,United States,2020-11,1
9840,Life Goes On,BTS,Ukraine,2020-11,1
9841,Your Power,Billie Eilish,Latvia,2021-05,1
9842,Mood (feat. iann dior),24kGoldn,Luxembourg,2020-11,1
9843,BLUEBERRY,Guzior,Poland,2021-02,1
9844,Prisoner (feat. Dua Lipa),Miley Cyrus,Bulgaria,2020-11,1
9845,Como Si No Importara,"Emilia, Duki",Argentina,2021-07,1
9846,drivers license,Olivia Rodrigo,Switzerland,2021-03,1
9847,9000069,"Pitsa, Reket, kohver, boipepperoni",Estonia,2021-02,1
9848,Geitonia,"MG, Phen",Greece,2021-02,1
9849,Segðu mér,Friðrik Dór,Iceland,2021-02,1
9850,Fever,"Dua Lipa, Angèle",Belgium,2020-10,1
9851,THE 5 YEAR PLAN,"A-Reece, Wordz",South Africa,2021-01,1
9852,34+35,Ariana Grande,United States,2020-10,1
9853,ICE (feat. MORGENSHTERN),MORGENSHTERN,Russia,2020-07,1
9854,Kopenhagen (feat. ICEKIID & Noah Carter),Gilli,Denmark,2020-11,1
9855,LINK UP,"Ezhel, Kelvyn Colt",Turkey,2020-11,1
9856,Last Christmas,Wham!,Estonia,2020-12,1
9857,Ástrós (feat. BRÍET),Bubbi Morthens,Iceland,2021-04,1
9858,Bandido,"Myke Towers, Juhn",Panama,2021-01,1
9859,PEPPERMINT,Luciano,Germany,2021-03,1
9860,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Belgium,2021-04,1
9861,MP2,Pil C,Slovakia,2020-09,1
9862,Abracadabra (feat. Future),Sfera Ebbasta,Italy,2020-11,1
9863,KARI,Big Baby Tape,Ukraine,2020-12,1
9864,Umsebenzi Wethu,"Busta 929, Mpura, Zuma, Mr JazziQ, Lady Du, Reece Madlisa",South Africa,2021-04,1
9865,Sie ruft,Apache 207,Germany,2020-07,1
9866,Эми,PHARAOH,Ukraine,2021-03,1
9867,Your Power,Billie Eilish,South Africa,2021-05,1
9868,DOWN,"KC Rebell, Summer Cem",Germany,2020-11,1
9869,Dicki Track Anedr,William Laura IiO,Vietnam,2020-09,1
9870,telepatía,Kali Uchis,Mexico,2021-04,1
9871,ICE (feat. MORGENSHTERN),MORGENSHTERN,Ukraine,2020-07,1
9872,Mds,"Kawe, Mc Lele JP",Brazil,2021-01,1
9873,KRAMP,"Ben Fero, Ezhel",Turkey,2020-09,1
9874,DÁKITI,"Bad Bunny, Jhay Cortez",Paraguay,2020-10,1
9875,Tune Of Joy,MaziteLo,Vietnam,2020-09,1
9876,Jólin eru okkar,"Baggalútur, Valdimar Guðmundsson, BRÍET",Iceland,2020-12,1
9877,Ailleurs (feat. Lefa),ElGrandeToto,Morocco,2021-03,1
9878,drivers license,Olivia Rodrigo,Luxembourg,2021-03,1
9879,Life Goes On,BTS,Romania,2020-11,1
9880,my future,Billie Eilish,United States,2020-07,1
9881,Sätter Dom På Plats,Einár,Sweden,2021-02,1
9882,AQUA,Luciano,Germany,2020-11,1
9883,Эми,PHARAOH,Russia,2021-03,1
9884,Naach Meri Rani,"Guru Randhawa, Nikhita Gandhi, Tanishk Bagchi, Nora Fatehi",India,2020-10,1
9885,Fokkessushitup!,Floni,Iceland,2021-07,1
9886,Аз не съм рапър,"Boro Purvi, EMIL TRF",Bulgaria,2020-12,1
9887,All I Want for Christmas Is You,Mariah Carey,Ireland,2020-11,1
9888,Hecha Pa' Mi,Boza,Panama,2020-07,1
9889,La kiffance,Naps,France,2021-04,1
9890,شيل البيض,Barry,Egypt,2020-11,1
9891,NIEMALS UNTER 1000,"Bonez MC, LX",Germany,2020-09,1
9892,Zlatej Kluk,CA$HANOVA BULHAR,Czech Republic,2021-04,1
9893,PAID / WILL YOU REVIVE ME?,Blackheart,Lithuania,2021-05,1
9894,Að morgni til,Auður,Iceland,2021-04,1
9895,Belva,Gazzelle,Italy,2021-01,1
9896,Lili,Plylist,Morocco,2021-05,1
9897,Bandido,"Myke Towers, Juhn",Uruguay,2021-03,1
9898,positions,Ariana Grande,South Africa,2020-10,1
9899,Sie ruft,Apache 207,Switzerland,2020-07,1
9900,Gác Lại Âu Lo,"Da LAB, Miu Lê",Vietnam,2020-07,1
9901,Mood (feat. iann dior),24kGoldn,Czech Republic,2020-11,1
9902,Psycho,"HGEMONA$, Sadam, HV$K",Greece,2021-03,1
9903,Снова я напиваюсь,SLAVA MARLOW,Latvia,2020-10,1
9904,Mona Lisa,"Booba, JSX",Belgium,2021-03,1
9905,Centre Court,"Bausa, RIN, Ufo361",Germany,2020-12,1
9906,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,Estonia,2020-10,1
9907,Last Christmas,Wham!,Switzerland,2020-12,1
9908,KIKI,"Tagne, Draganov",Morocco,2020-10,1
9909,Destri,Gazzelle,Italy,2020-09,1
9910,Arabi,Inkonnu,Morocco,2020-11,1
9911,Rokas,ansis,Latvia,2020-10,1
9912,ЕСТЬ ДЕНЬГИ НЕТ ЧУВСТВ,LSP,Russia,2021-02,1
9913,Amnezia,"Yzomandias, Nik Tendo, Smack",Czech Republic,2020-11,1
9914,Adikt Freestyle Remix,"Yzomandias, Luca Brassi10x",Slovakia,2020-11,1
9915,Pasalubong,"Ben&Ben, Moira Dela Torre",Philippines,2021-07,1
9916,Мальчик на девятке,DEAD BLONDE,Russia,2021-05,1
9917,Blinding Lights,The Weeknd,Switzerland,2020-12,1
9918,Rólegur Kúreki,BRÍET,Iceland,2021-02,1
9919,Life (Sun luo),"Cledos, BEHM",Finland,2021-03,1
9920,No Comprendo,"Jamule, Capital Bra",Switzerland,2021-02,1
9921,Blinding Lights,The Weeknd,Romania,2020-12,1
9922,Malá Biš,Nik Tendo,Slovakia,2020-12,1
9923,911,Sech,Panama,2021-04,1
9924,Gamlárspartý,Baggalútur,Iceland,2020-12,1
9925,i n t e r l u d e,J. Cole,Canada,2021-05,1
9926,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Ireland,2021-03,1
9927,Calling My Phone,"Lil Tjay, 6LACK",Bulgaria,2021-02,1
9928,Napoli,"MG, DJ Stephan",Greece,2021-03,1
9929,Fearless (Taylor’s Version),Taylor Swift,Philippines,2021-04,1
9930,All I Want for Christmas Is You,Mariah Carey,Iceland,2020-11,1
9931,i n t e r l u d e,J. Cole,South Africa,2021-05,1
9932,Blinding Lights,The Weeknd,United Arab Emirates,2020-12,1
9933,Mood (feat. iann dior),24kGoldn,United States,2020-12,1
9934,LOW LIFE,"Ufo361, RIN",Germany,2021-03,1
9935,Blinding Lights,The Weeknd,Bulgaria,2020-12,1
9936,Validé,"LFERDA, Spow",Morocco,2021-02,1
9937,Head & Heart (feat. MNEK),Joel Corry,Germany,2020-12,1
9938,lady,sangiovanni,Italy,2021-05,1
9939,ZITTI E BUONI,Måneskin,Greece,2021-06,1
9940,LOW LIFE,"Ufo361, RIN",Switzerland,2021-03,1
9941,Titliaan,"Afsana Khan, Harrdy Sandhu, Sargun Mehta",India,2020-11,1
9942,All I Want for Christmas Is You,Mariah Carey,Czech Republic,2020-11,1
9943,Love Story (Taylor’s Version),Taylor Swift,United States,2021-02,1
9944,Alex (feat. Lazza & Salmo),"Guè Pequeno, Dj Harsh",Italy,2021-04,1
9945,Bandido,"Myke Towers, Juhn",Dominican Republic,2021-02,1
9946,LOW LIFE,"Ufo361, RIN",Austria,2021-03,1
9947,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",United Kingdom,2021-03,1
9948,Miss The Rage (feat. Playboi Carti),Trippie Redd,Latvia,2021-05,1
9949,Calling My Phone,"Lil Tjay, 6LACK",Romania,2021-02,1
9950,Calling My Phone,"Lil Tjay, 6LACK",South Africa,2021-02,1
9951,Solfege,Immune,Greece,2021-03,1
9952,OMG,"Fy, Light",Greece,2020-11,1
9953,Wawa,"Benny Jamz, Gilli, KESI, B.O.C",Denmark,2021-03,1
9954,Madonna,"Bausa, Apache 207",Switzerland,2021-02,1
9955,Líp než teď,"Nik Tendo, Separ",Slovakia,2021-07,1
9956,Credit,VLOSPA,Greece,2021-03,1
9957,Blinding Lights,The Weeknd,United Kingdom,2020-12,1
9958,UNTER VERDACHT,"Capital Bra, NGEE",Germany,2021-04,1
9959,Gone,ROSÉ,Singapore,2021-03,1
9960,double take,dhruv,Thailand,2021-07,1
9961,Extasy,"187 Strassenbande, Bonez MC, Frauenarzt",Austria,2021-05,1
9962,Blinding Lights,The Weeknd,Portugal,2020-12,1
9963,Kipee,Antti Tuisku,Finland,2021-02,1
9964,Patience (feat. YUNGBLUD & Polo G),KSI,United Kingdom,2021-03,1
9965,Criminal,"MG, Acejax, Ellize",Greece,2021-05,1
9966,Alguém Como Tu,"ProfJam, Agir",Portugal,2021-02,1
9967,שושנים עצובות (ישראל בידור),"Eden Hason, Jasmin Moallem",Israel,2021-04,1
9968,No Comprendo,"Jamule, Capital Bra",Germany,2021-02,1
9969,Happy New Year,ABBA,Norway,2020-12,1
9970,Mizim v davu,CA$HANOVA BULHAR,Czech Republic,2021-06,1
9971,Sommer,"Beatzarre & Djorkaeff, LEA, Capital Bra",Germany,2021-06,1
9972,Blinding Lights,The Weeknd,Belgium,2020-12,1
9973,double take,dhruv,Philippines,2021-07,1
9974,Happy New Year,ABBA,Sweden,2020-12,1
9975,All I Want for Christmas Is You,Mariah Carey,Romania,2020-11,1
9976,Goodfella,"Light, Strat, VLOSPA",Greece,2021-06,1
9977,good 4 u,Olivia Rodrigo,Israel,2021-06,1
9978,Solhverv,Lord Siva,Denmark,2020-12,1
9979,Last Christmas,Wham!,Germany,2020-11,1
9980,Happy New Year,ABBA,Lithuania,2020-12,1
9981,i n t e r l u d e,J. Cole,United States,2021-05,1
9982,Try,Juan P,Lithuania,2021-04,1
9983,All I Want for Christmas Is You,Mariah Carey,Luxembourg,2020-11,1
9984,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Luxembourg,2021-03,1
9985,STAY (with Justin Bieber),The Kid LAROI,United Arab Emirates,2021-07,1
9986,Blinding Lights,The Weeknd,Luxembourg,2020-12,1
9987,Heartbreak Anniversary,Giveon,South Africa,2021-03,1
9988,Love Story (Taylor’s Version),Taylor Swift,Malaysia,2021-02,1
9989,Here's Your Perfect,Jamie Miller,Malaysia,2021-07,1
9990,I WANNA BE YOUR SLAVE,Måneskin,Hungary,2021-06,1
9991,Sautjándi júní,"Dúmbó og Steini, Steini",Iceland,2021-06,1
9992,Snälla bli min - Spotify Studio It's Hits Recording,Victor Leksell,Sweden,2021-05,1
9993,Ella No Es Tuya - Remix,"Rochy RD, Myke Towers, Nicki Nicole",Argentina,2021-02,1
9994,Buongiorno vita,Ultimo,Italy,2021-04,1
9995,Having Our Way (feat. Drake),Migos,South Africa,2021-06,1
9996,Butter,BTS,Nicaragua,2021-05,1
9997,Retrograde,Aleyna Tilki,Turkey,2021-02,1
9998,Fiel,"Los Legendarios, Wisin, Jhay Cortez",Costa Rica,2021-05,1
9999,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Switzerland,2021-06,1
10000,MARK 15:35,A-Reece,South Africa,2021-03,1
10001,good 4 u,Olivia Rodrigo,Luxembourg,2021-05,1
10002,Phải Chăng Em Đã Yêu?,"Juky San, REDT",Vietnam,2021-03,1
10003,Save Your Tears,The Weeknd,Switzerland,2021-02,1
10004,SCHMETTERLING,Luciano,Switzerland,2021-06,1
10005,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Hungary,2021-05,1
10006,Solar Power,Lorde,New Zealand,2021-06,1
10007,Vielen Dank,"187 Strassenbande, Bonez MC, Maxwell, LX, Sa4",Austria,2021-05,1
10008,Keiner kann mich ficken!,"187 Strassenbande, Gzuz",Switzerland,2021-02,1
10009,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Luxembourg,2021-06,1
10010,Hands Up,JuS CODE,Lithuania,2021-03,1
10011,SPACE OUT,V:RGO,Bulgaria,2021-03,1
10012,Astronaut In The Ocean,Masked Wolf,Latvia,2021-02,1
10013,Vielen Dank,"187 Strassenbande, Bonez MC, Maxwell, LX, Sa4",Germany,2021-05,1
10014,AM,"Nio Garcia, Flow La Movie",El Salvador,2021-05,1
10015,Bandido,"Myke Towers, Juhn",Ecuador,2021-02,1
10016,КОМУ ЭТО НАДО?,SLAVA MARLOW,Russia,2021-05,1
10017,m y . l i f e (with 21 Savage & Morray),J. Cole,United States,2021-05,1
10018,Khuza Gogo,"DBN Gogo, Blaqnick, MasterBlaq, Mpura, Ama Avenger, M.J",South Africa,2021-04,1
10019,SHINOBI,OBLADAET,Russia,2021-03,1
10020,Butter,BTS,Romania,2021-05,1
10021,Pareja Del Año,"Sebastian Yatra, Myke Towers",Nicaragua,2021-05,1
10022,a m a r i,J. Cole,Global,2021-05,1
10023,17. Mai er vi så glad i,"Ola Nordmann, RykkinnFella, Jack Dee",Norway,2021-05,1
10024,Sabab 3lach,"Izi, 7ari",Morocco,2021-03,1
10025,a m a r i,J. Cole,United States,2021-05,1
10026,a m a r i,J. Cole,Canada,2021-05,1
10027,Banyana,"DJ Maphorisa, Tyler ICU, Sir Trill, Daliwonga, Kabza De Small",South Africa,2021-06,1
10028,Dangerous Love,"DJ Muscleboy, Manswess",Iceland,2021-04,1
10029,Butter,BTS,South Africa,2021-05,1
10030,Butter,BTS,Russia,2021-05,1
10031,Ella No Es Tuya - Remix,"Rochy RD, Myke Towers, Nicki Nicole",Uruguay,2021-02,1
10032,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,Canada,2021-05,1
10033,Keiner kann mich ficken!,"187 Strassenbande, Gzuz",Austria,2021-02,1
10034,Astronaut In The Ocean,Masked Wolf,Luxembourg,2021-03,1
10035,Heartbreak Anniversary,Giveon,Singapore,2021-02,1
10036,Racks,Birnir,Iceland,2021-03,1
10037,SIRI,Shahyn,Egypt,2021-06,1
10038,Gandrīz Tautasdziesma,Perkons,Latvia,2021-06,1
10039,MONTERO (Call Me By Your Name),Lil Nas X,Hungary,2021-03,1
10040,Your Power,Billie Eilish,Lithuania,2021-04,1
10041,Stick Out,"kizaru, Big Baby Tape",Ukraine,2021-04,1
10042,MONTERO (Call Me By Your Name),Lil Nas X,United Kingdom,2021-03,1
10043,BLESSED (feat. Capital Bra),Cro,Austria,2021-04,1
10044,MONTERO (Call Me By Your Name),Lil Nas X,Portugal,2021-03,1
10045,Piedošana,"Prāta Vētra, Dons, Intars Busulis",Latvia,2021-03,1
10046,Complicated (feat. Kiiara),"Dimitri Vegas & Like Mike, David Guetta, Dimitri Vegas",Belgium,2017-11,1
10047,Nadi Canadi,Tagne,Morocco,2021-03,1
10048,FLÝG UPP,Aron Can,Iceland,2021-04,1
10049,Your Power,Billie Eilish,Estonia,2021-04,1
10050,Qué Más Pues?,"J Balvin, Maria Becerra",Argentina,2021-06,1
10051,I WANNA BE YOUR SLAVE,Måneskin,Poland,2021-05,1
10052,Your Power,Billie Eilish,United States,2021-04,1
10053,Mi Gente,"J Balvin, Willy William",Belgium,2017-09,1
10054,Pareja Del Año,"Sebastian Yatra, Myke Towers",Paraguay,2021-04,1
10055,Ramenez la coupe à la maison,Vegedream,Switzerland,2021-06,1
10056,Your Power,Billie Eilish,Canada,2021-04,1
10057,Robarte un Beso,"Carlos Vives, Sebastian Yatra",Ecuador,2017-11,1
10058,Look What You Made Me Do,Taylor Swift,Hong Kong,2017-10,1
10059,Baby,Mad Clip,Greece,2021-03,1
10060,Sua cara (feat. Anitta & Pabllo Vittar),Major Lazer,Brazil,2017-10,1
10061,Me Rehúso,Danny Ocean,Guatemala,2017-10,1
10062,Sommergewitter,Pashanim,Switzerland,2021-06,1
10063,วัดปะหล่ะ? (Test Me),4EVE,Thailand,2021-04,1
10064,Lose my mind,Myra Granberg,Sweden,2021-06,1
10065,MONTERO (Call Me By Your Name),Lil Nas X,Latvia,2021-03,1
10066,MONTERO (Call Me By Your Name),Lil Nas X,Ireland,2021-03,1
10067,Butter,BTS,Singapore,2021-06,1
10068,Miénteme,"TINI, Maria Becerra",Uruguay,2021-04,1
10069,El Farsante,Ozuna,Dominican Republic,2017-10,1
10070,BLESSED (feat. Capital Bra),Cro,Germany,2021-04,1
10071,מועבט,"Eden Ben Zaken, Itay Galo",Israel,2021-04,1
10072,Meu Pedaço de Pecado,João Gomes,Brazil,2021-06,1
10073,MONTERO (Call Me By Your Name),Lil Nas X,United Arab Emirates,2021-06,1
10074,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",Malaysia,2021-03,1
10075,Kiss Me More (feat. SZA),Doja Cat,United States,2021-04,1
10076,Lavazza,Viktor Sheen,Czech Republic,2021-05,1
10077,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",Slovakia,2021-04,1
10078,Look What You Made Me Do,Taylor Swift,Brazil,2017-09,1
10079,Σ. MOROSE,Damso,Switzerland,2021-04,1
10080,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",United States,2021-06,1
10081,Se Preparó,Ozuna,Panama,2017-11,1
10082,Sommergewitter,Pashanim,Luxembourg,2021-06,1
10083,Miénteme,"TINI, Maria Becerra",Argentina,2021-04,1
10084,Your Power,Billie Eilish,Latvia,2021-04,1
10085,Stick Out,"kizaru, Big Baby Tape",Russia,2021-04,1
10086,Your Power,Billie Eilish,South Africa,2021-04,1
10087,Siyathandana,"Cassper Nyovest, Abidoza, Boohle",South Africa,2021-05,1
10088,AM,"Nio Garcia, Flow La Movie",Paraguay,2021-04,1
10089,BLESSED (feat. Capital Bra),Cro,Switzerland,2021-04,1
10090,NUOVO RANGE (con SFERA EBBASTA),"Rkomi, Junior K",Italy,2021-04,1
10091,ZITTI E BUONI,Måneskin,Switzerland,2021-05,1
10092,Gelebt,"KC Rebell, RAF Camora",Austria,2021-11,1
10093,Too Good At Goodbyes,Sam Smith,United Kingdom,2017-09,1
10094,Beggin',Måneskin,Romania,2021-08,1
10095,Se Preparó,Ozuna,El Salvador,2017-10,1
10096,Champagne Poetry,Drake,New Zealand,2021-09,1
10097,Latina,"Leaderbrain, RICTA",Greece,2021-09,1
10098,Thức Giấc,Da LAB,Vietnam,2021-08,1
10099,Too Good At Goodbyes - Edit,Sam Smith,Hong Kong,2017-10,1
10100,ESCAPE PLAN,Travis Scott,United States,2021-11,1
10101,New Rules,Dua Lipa,Lithuania,2017-09,1
10102,Champagne Poetry,Drake,South Africa,2021-09,1
10103,"""Dil Ko Karaar Aaya (From """"Sukoon"""")""","Yasser Desai, Neha Kakkar, Rajat Nagpal",India,2021-08,1
10104,Volví,"Aventura, Bad Bunny",Mexico,2021-08,1
10105,STAY (with Justin Bieber),The Kid LAROI,United Kingdom,2021-10,1
10106,STAY (with Justin Bieber),The Kid LAROI,Sweden,2021-10,1
10107,Volando - Remix,"Mora, Bad Bunny, Sech",Paraguay,2021-08,1
10108,I Still Have Faith In You,ABBA,Sweden,2021-09,1
10109,2017,Rasmus Seebach,Denmark,2017-09,1
10110,Fair Trade (with Travis Scott),Drake,Iceland,2021-09,1
10111,ESCAPE PLAN,Travis Scott,Estonia,2021-11,1
10112,Don't Shut Me Down,ABBA,Finland,2021-09,1
10113,魚仔 - 電視劇<花甲男孩轉大人>主題曲,Crowd Lu,Taiwan,2017-10,1
10114,Vauhti kiihtyy (feat. Matti ja Teppo),Portion Boys,Finland,2021-09,1
10115,Kuku,Butrint Imeri,Switzerland,2021-10,1
10116,Fair Trade (with Travis Scott),Drake,Morocco,2021-09,1
10117,Senza Pagare VS T-Pain (feat. T-Pain),"J-AX, Fedez",Italy,2017-09,1
10118,Girls Want Girls (with Lil Baby),Drake,Luxembourg,2021-09,1
10119,Girls Want Girls (with Lil Baby),Drake,New Zealand,2021-09,1
10120,Yonaguni,Bad Bunny,Ecuador,2021-11,1
10121,Take My Breath,The Weeknd,Bulgaria,2021-08,1
10122,Too Good At Goodbyes,Sam Smith,Sweden,2017-09,1
10123,Ти не си за мен,Galena,Bulgaria,2021-08,1
10124,When You Danced With Me,ABBA,Sweden,2021-11,1
10125,Fair Trade (with Travis Scott),Drake,Portugal,2021-09,1
10126,Gelebt,"KC Rebell, RAF Camora",Germany,2021-11,1
10127,ANTIPATICO,Salmo,Italy,2021-10,1
10128,Tchin Tchin,"Stormy, Tagne, ElGrandeToto",Morocco,2021-08,1
10129,New Rules,Dua Lipa,Estonia,2017-09,1
10130,Dusk Till Dawn - Radio Edit,"ZAYN, Sia",Estonia,2017-09,1
10131,Solo,"Amenazzy, Lary Over",Honduras,2017-11,1
10132,Hurricane,Kanye West,South Africa,2021-09,1
10133,Beggin',Måneskin,Portugal,2021-08,1
10134,LUPIN,MG,Greece,2021-11,1
10135,Havana,"Camila Cabello, Young Thug",Slovakia,2017-09,1
10136,Take My Breath,The Weeknd,Romania,2021-08,1
10137,TU MI HAI CAPITO (feat. Sfera Ebbasta),Madame,Italy,2021-09,1
10138,Tragedia,Antti Tuisku,Finland,2017-09,1
10139,Despacito (Featuring Daddy Yankee),Luis Fonsi,Czech Republic,2017-11,1
10140,Mandarinen,Shindy,Germany,2021-09,1
10141,Beggin',Måneskin,Latvia,2021-08,1
10142,Me Rehúso,Danny Ocean,Mexico,2017-10,1
10143,Pepas,Farruko,Bolivia,2021-08,1
10144,Girls Want Girls (with Lil Baby),Drake,Global,2021-09,1
10145,Pepas,Farruko,Netherlands,2021-11,1
10146,Beggin',Måneskin,Belgium,2021-08,1
10147,Yonaguni,Bad Bunny,Dominican Republic,2021-09,1
10148,Fair Trade (with Travis Scott),Drake,Switzerland,2021-09,1
10149,Yonaguni,Bad Bunny,Mexico,2021-10,1
10150,New Rules,Dua Lipa,Australia,2017-09,1
10151,Girls Want Girls (with Lil Baby),Drake,Ireland,2021-09,1
10152,koptereid,5MIINUST,Estonia,2021-10,1
10153,Noche,"Lacrim, Damso",France,2017-11,1
10154,Havana,"Camila Cabello, Young Thug",Turkey,2017-11,1
10155,Fair Trade (with Travis Scott),Drake,United Arab Emirates,2021-09,1
10156,Ley Seca,"Jhay Cortez, Anuel AA",Chile,2021-10,1
10157,Como Antes (feat. Wisin),Yandel,Guatemala,2017-09,1
10158,Sobrio,Maluma,Bolivia,2021-11,1
10159,Pepas,Farruko,Paraguay,2021-10,1
10160,عفاريت الأسفلت,Wegz,Egypt,2021-10,1
10161,Liike on lääke,JVG,Finland,2021-08,1
10162,One Right Now (with The Weeknd),Post Malone,Canada,2021-11,1
10163,Blaues Licht,"RAF Camora, Bonez MC",Germany,2021-08,1
10164,Ajándék,Paulina,Hungary,2021-11,1
10165,Volando - Remix,"Mora, Bad Bunny, Sech",Dominican Republic,2021-10,1
10166,เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly),"Tilly Birds, MILLI",Thailand,2021-08,1
10167,Easy On Me,Adele,Australia,2021-12,1
10168,Pepas,Farruko,Guatemala,2021-09,1
10169,rockstar,"Post Malone, 21 Savage",Poland,2017-09,1
10170,Easy On Me,Adele,Thailand,2021-10,1
10171,Do It To It,"ACRAZE, Cherish",Austria,2021-12,1
10172,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,United States,2021-11,1
10173,Me Rehúso,Danny Ocean,Honduras,2017-09,1
10174,Criminal,"Natti Natasha, Ozuna",Ecuador,2017-10,1
10175,Zone (feat. Nekfeu & Dizzee Rascal),Orelsan,France,2017-10,1
10176,Santé,Stromae,France,2021-10,1
10177,Perfect,Ed Sheeran,Thailand,2017-12,1
10178,Ride Or Die,Josylvio,Netherlands,2017-09,1
10179,Sturmmaske Auf [Intro],"Kollegah, Farid Bang",Germany,2017-09,1
10180,Échame La Culpa,"Luis Fonsi, Demi Lovato",Ecuador,2018-01,1
10181,Izolo,"DJ Maphorisa, Tyler ICU, Visca, Madumane, Mpura, Daliwonga",South Africa,2021-08,1
10182,Lamborghini - RMX,"Guè Pequeno, Sfera Ebbasta, Elettra Lamborghini",Italy,2017-09,1
10183,Entre Nosotros,"Tiago PZK, LIT killah",Argentina,2021-10,1
10184,"Bopha (feat. DJ Maphorisa, Madumane & Young Stunna)","Mellow & Sleazy, Felo Le Tee",South Africa,2021-09,1
10185,Heat Waves,Glass Animals,Hungary,2021-10,1
10186,Burn,Juice WRLD,United States,2021-12,1
10187,Moonwalk,"Immune, Dof Twogee",Greece,2021-09,1
10188,Criminal,"Natti Natasha, Ozuna",Honduras,2018-01,1
10189,Easy On Me,Adele,Colombia,2021-10,1
10190,Havana,"Camila Cabello, Young Thug",Hungary,2017-12,1
10191,Mayores,"Becky G, Bad Bunny",Chile,2017-09,1
10192,Wolves,"Selena Gomez, Marshmello",Slovakia,2017-10,1
10193,Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Chile,2017-12,1
10194,Me Rehúso,Danny Ocean,Guatemala,2017-09,1
10195,Guapa,RAF Camora,Switzerland,2021-10,1
10196,Im Schatten der Feigenbäume,Shindy,Switzerland,2021-08,1
10197,Wolves,"Selena Gomez, Marshmello",Czech Republic,2018-01,1
10198,Criminal,"Natti Natasha, Ozuna",El Salvador,2018-01,1
10199,Perfect,Ed Sheeran,Malaysia,2017-12,1
10200,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Malaysia,2021-11,1
10201,Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Uruguay,2017-12,1
10202,İmkansızım,Ezhel,Turkey,2017-12,1
10203,Wolves,"Selena Gomez, Marshmello",Czech Republic,2017-10,1
10204,Easy On Me,Adele,Costa Rica,2021-10,1
10205,Quer Voar,Matuê,Brazil,2021-09,1
10206,rockstar,"Post Malone, 21 Savage",Iceland,2017-11,1
10207,HIGH,"Hava, Dardan",Switzerland,2021-11,1
10208,Easy On Me,Adele,Mexico,2021-10,1
10209,Criminal,"Natti Natasha, Ozuna",Guatemala,2017-12,1
10210,Osama,"Zakes Bantwini, Kasango",South Africa,2021-09,1
10211,Perfect,Ed Sheeran,Philippines,2017-12,1
10212,Wolves,"Selena Gomez, Marshmello",Hungary,2017-12,1
10213,Rockin' Around The Christmas Tree,Brenda Lee,Canada,2021-12,1
10214,All I Want for Christmas Is You,Mariah Carey,Switzerland,2021-12,1
10215,Easy On Me,Adele,United Kingdom,2021-12,1
10216,Heat Waves,Glass Animals,United States,2021-12,1
10217,"Stilen Lagt (feat. Benny Jamz, Gilli & MellemFingaMuzik)",Molo,Denmark,2017-11,1
10218,Échame La Culpa,"Luis Fonsi, Demi Lovato",Bolivia,2017-11,1
10219,Yours,JIN,Vietnam,2021-11,1
10220,Easy On Me,Adele,Nicaragua,2021-10,1
